Y,onpromotion,htype,locale,locale_name,transferred,f2,date,dcoilwtico,f3,tid,transactions,f5,store_nbr,city,state,stype,cluster,f4,item_nbr,family,class,perishable,f1,unit_sales
-10949.849453125094,0,3,0,14,0,799,1517,4,283,74637,2,160,0,18,12,3,12,993,2750,30,111,1,629,10.912
-3028.77096032631,0,4,2,15,1,52,1605,3,768,79344,1,948,4,21,14,3,3,552,2558,3,68,0,791,4.0
-2345.7784107861407,0,3,0,7,0,518,677,5,389,31630,1,953,30,1,9,1,9,824,220,12,32,0,344,21.0
-10267.995667883217,0,3,1,4,0,991,669,5,754,31227,3,232,7,18,12,3,7,470,3046,30,104,1,139,2.0
1295.7547064010305,2,4,2,15,1,699,378,6,168,17542,2,594,17,18,12,1,15,301,2842,6,271,0,503,1.0
-1116.8956222151046,0,4,2,15,1,317,1364,2,702,66720,4,851,45,18,12,0,13,282,1728,12,26,0,432,2.0
-15310.331427606268,2,4,2,15,1,844,21,7,764,939,1,68,18,7,1,2,14,838,1337,7,210,0,286,1.0
-3279.411606240309,0,4,2,15,1,226,1535,3,130,75593,5,343,2,18,12,3,7,508,1600,25,243,0,204,13.0
-2753.7546893637746,0,4,2,15,1,513,725,4,783,33936,1,789,32,17,9,2,2,326,1025,12,0,0,734,5.0
-7978.249725847056,0,4,2,15,1,89,546,9,777,25415,6,252,45,18,12,0,13,282,545,5,186,1,595,6.0
-11798.397968529314,1,4,2,15,1,634,1467,4,708,71991,1,51,4,21,14,3,3,552,890,12,14,0,503,4.0
-5461.716887256235,0,4,2,15,1,652,1595,4,917,78820,1,473,20,21,14,1,5,150,1286,8,125,1,996,2.0
204.6392610210696,0,0,1,4,0,34,493,8,474,22936,4,626,37,12,8,3,3,115,277,12,30,0,274,3.0
-4538.328537086554,0,4,2,15,1,766,1142,0,491,55006,4,760,10,2,12,1,5,790,888,8,129,1,989,8.0
1204.4771619751732,0,4,2,15,1,501,827,4,27,38828,2,160,5,18,12,3,12,18,1797,12,14,0,474,3.0
-1579.840149723228,0,4,2,15,1,729,890,5,628,41961,1,569,39,13,4,2,2,57,1048,12,21,0,53,2.0
129.64485118319865,0,4,2,15,1,47,620,6,780,28873,3,760,5,18,12,3,12,18,71,5,183,1,831,13.0
-6513.389951462767,2,4,2,15,1,483,210,8,529,9694,1,557,22,0,15,3,8,663,993,12,30,0,317,12.0
-6694.472618447681,0,4,2,15,1,501,956,1,168,45293,4,511,48,18,12,0,10,967,713,24,156,1,49,3.058
-5889.95769282612,2,4,2,15,1,155,125,7,98,5708,2,388,3,18,12,3,8,847,905,7,223,0,216,5.0
-3031.961522440708,2,3,1,4,0,892,426,9,481,19804,2,907,26,4,6,3,0,760,1769,12,16,0,457,11.0
-9628.642064708049,2,4,2,15,1,476,423,9,588,19655,1,307,15,21,14,2,2,667,1646,3,73,0,376,17.0
1036.959872435078,0,4,2,15,1,858,1494,4,364,73458,1,944,40,13,4,3,3,476,520,7,230,0,98,9.0
4141.091938676243,2,4,2,15,1,179,107,6,34,4881,2,926,4,21,14,3,3,552,1667,3,73,0,868,1.0
-8685.109978923163,1,4,2,15,1,854,1241,3,205,60270,0,211,29,8,6,2,2,829,2142,7,213,0,16,3.0
-11120.831725211274,0,4,2,15,1,911,1461,5,714,71671,5,107,2,18,12,3,7,508,307,7,228,0,368,9.0
-10662.50354665532,2,4,2,15,1,499,311,7,626,14440,1,180,22,0,15,3,8,663,1720,3,70,0,870,3.0
-2757.867161340655,2,4,2,15,1,343,276,9,144,12780,1,411,4,21,14,3,3,552,833,9,172,1,625,1.0
1187.533241508926,0,4,2,15,1,227,492,8,89,22872,1,518,14,9,7,2,14,262,1864,25,248,0,19,1.0
-2827.4516352223686,0,4,2,15,1,695,960,0,50,45465,2,22,14,9,7,2,14,262,102,12,42,0,185,4.0
-1027.7800186498262,0,3,0,0,0,511,1043,1,439,49837,1,864,36,3,0,3,1,565,2044,9,172,1,575,3.0
-12815.767022677052,0,3,0,3,0,729,465,9,945,21633,1,286,22,0,15,3,8,663,1599,3,73,0,921,3.0
511.42354708569655,0,4,2,15,1,877,1172,0,360,56617,0,893,31,8,6,2,2,555,3131,5,183,1,898,2.0
-9016.64879326453,0,4,2,15,1,982,1318,2,818,64349,2,534,27,8,6,4,9,587,233,12,38,0,185,1.0
-5138.745581502084,0,0,1,4,0,49,1084,0,443,52004,4,702,30,1,9,1,9,824,3644,12,46,0,888,2.0
-7229.266078999304,2,4,2,15,1,697,332,6,421,15410,5,191,2,18,12,3,7,508,1060,8,131,1,604,10.0
2179.253507404996,1,4,2,15,1,690,1370,3,124,67017,2,867,36,3,0,3,1,565,1704,3,69,0,598,4.0
-4450.254179587414,0,4,2,15,1,488,910,5,681,42968,5,817,47,18,12,0,13,639,785,12,39,0,837,5.0
-5310.053029640753,0,4,2,15,1,686,1249,3,532,60702,2,35,37,12,8,3,3,115,89,7,230,0,971,2.0
-10166.35429648473,0,4,2,15,1,972,1635,1,946,80962,5,452,2,18,12,3,7,508,927,7,227,0,377,3.0
-2964.7703866570173,2,4,2,15,1,156,334,6,115,15526,2,362,27,8,6,4,9,587,89,7,230,0,971,14.0
-9789.000884361913,0,4,2,15,1,128,777,4,483,36393,3,151,33,8,6,1,5,644,550,7,223,0,381,3.0
-10105.183133784783,0,4,2,15,1,756,846,5,715,39778,1,319,27,8,6,4,9,587,1139,5,191,1,252,18.0
6711.411227446702,2,4,2,15,1,744,161,7,141,7414,3,913,23,8,6,3,0,166,686,7,221,0,793,2.0
-5555.927634910059,0,4,2,15,1,967,1100,0,1,52818,6,395,48,18,12,0,10,967,2032,12,0,0,707,3.0
-4533.808400313578,0,0,0,8,0,739,1661,2,497,82397,2,646,33,8,6,1,5,644,1915,8,141,1,836,17.0
6508.225237635193,2,3,1,4,0,261,305,7,56,14140,3,741,1,18,12,3,12,75,454,7,232,0,746,7.0
-3650.700703576415,2,4,2,15,1,941,352,8,325,16349,4,38,1,18,12,3,12,75,158,12,32,0,140,9.0
-10241.64619517342,0,4,2,15,1,331,1005,2,609,47820,1,420,30,1,9,1,9,824,386,12,29,0,420,5.0
-9001.883108934608,0,4,2,15,1,459,919,4,666,43411,1,252,40,13,4,3,3,476,2779,30,112,1,399,4.0
-863.4390889582855,0,4,2,15,1,851,1463,4,377,71795,1,419,20,21,14,1,5,150,1673,3,71,0,747,35.0
-5005.9200977136425,0,3,3,10,0,49,903,5,814,42615,5,567,44,18,12,0,10,295,1066,8,132,1,892,2.0
-9853.218729068403,0,4,2,15,1,119,1103,0,757,52964,1,691,35,11,6,4,9,959,2610,3,79,0,782,8.0
-7257.645939875895,0,4,2,15,1,609,1180,0,649,57037,0,761,29,8,6,2,2,829,1427,12,11,0,229,1.0
-8126.943494497757,2,3,3,10,0,907,175,7,857,8055,1,869,3,18,12,3,8,847,387,12,28,0,419,4.0
197.5005103646036,0,0,1,4,0,979,1451,4,550,71193,7,997,2,18,12,3,7,508,1971,8,142,1,836,10.0
-1119.1655136329582,0,4,2,15,1,471,1556,4,644,76716,1,699,12,10,3,2,14,228,1360,12,39,0,987,3.0
-8591.467511006867,0,4,2,15,1,413,1443,4,86,70795,2,76,28,8,6,4,9,879,1455,3,69,0,575,5.0
-8628.681729925973,0,3,3,20,0,7,1038,1,481,49569,3,314,33,8,6,1,5,644,1701,10,164,1,14,6.0
-11687.107762231928,0,4,2,15,1,434,1344,2,647,65682,1,39,27,8,6,4,9,587,1324,12,59,0,438,3.0
-9139.11908607765,0,4,2,15,1,423,1518,4,187,74731,1,96,41,3,0,3,1,797,1251,12,23,0,60,11.0
-6264.556241269419,2,4,2,15,1,851,35,7,855,1577,1,466,12,10,3,2,14,228,1349,7,224,0,425,10.0
-9559.94918670351,2,4,2,15,1,621,98,7,990,4481,1,845,18,7,1,2,14,838,1283,3,74,0,495,3.0
-7203.955878974712,2,4,2,15,1,784,77,6,359,3528,1,195,36,3,0,3,1,565,756,10,164,1,543,4.0
-4501.994109055035,2,3,1,4,0,892,426,9,481,19784,2,887,3,18,12,3,8,847,2345,3,71,0,82,7.0
-2762.693404592657,0,0,1,4,0,171,856,5,575,40282,2,363,42,6,5,4,9,33,1382,12,16,0,223,9.0
-4768.177131161596,0,4,2,15,1,760,1473,4,400,72307,4,454,2,18,12,3,7,508,3570,8,142,1,295,1.0
436.2370198594185,1,4,2,15,1,993,1644,1,140,81497,3,496,51,14,10,0,10,304,1918,8,141,1,425,5.0
-7932.612002546912,2,4,2,15,1,770,245,9,451,11363,4,155,49,0,15,0,13,496,82,12,61,0,400,1.0
3371.6187490420007,0,4,2,15,1,311,1608,3,53,79547,6,643,45,18,12,0,13,282,2157,12,18,0,715,28.0
-2443.372745824909,0,3,0,13,0,831,1434,4,318,70333,7,529,43,18,12,0,4,413,3536,12,23,0,71,1.0
-7381.607698758843,0,4,2,15,1,381,1306,0,874,63724,2,336,38,3,0,1,5,243,2266,12,49,0,960,85.0
-6904.647073408376,0,4,2,15,1,353,897,5,990,42281,5,710,7,18,12,3,7,470,378,7,210,0,962,5.0
-8232.367047868765,0,4,2,15,1,874,1333,2,39,65096,2,215,0,18,12,3,12,993,1506,12,14,0,412,3.0
-8225.132062060247,0,4,2,15,1,123,1648,1,741,81711,4,460,49,0,15,0,13,496,1836,12,59,0,69,2.0
-2192.7234403521816,2,3,0,7,0,249,313,7,492,14536,0,603,24,20,13,3,0,370,553,9,172,1,850,2.0
-1337.76597087534,0,4,2,15,1,516,1596,4,994,78859,3,864,5,18,12,3,12,18,2804,30,112,1,345,24.0
-1774.5814331041493,2,4,2,15,1,194,250,9,279,11588,2,336,38,3,0,1,5,243,1194,8,129,1,618,7.0
-1290.6477015352148,0,4,2,15,1,903,1497,5,250,73621,7,429,44,18,12,0,10,295,1062,8,131,1,398,17.0
-2455.4007590315587,0,4,2,15,1,359,1367,3,471,66866,2,432,38,3,0,1,5,243,669,12,6,0,894,40.0
-7752.759007961846,0,4,2,15,1,299,798,2,611,37394,4,320,2,18,12,3,7,508,428,10,164,1,766,4.0
283.65894509278587,0,4,2,15,1,851,1466,4,492,71983,3,940,49,0,15,0,13,496,2097,3,74,0,870,1.0
468.982577603776,0,4,2,15,1,895,1113,0,548,53471,0,788,12,10,3,2,14,228,2376,12,4,0,637,1.0
-9313.849557419522,2,4,2,15,1,203,269,8,971,12449,5,499,2,18,12,3,7,508,585,28,162,1,996,6.847
-1259.8394146555174,0,4,2,15,1,924,1468,4,845,72041,2,737,1,18,12,3,12,75,145,12,51,0,910,4.0
-3817.236569790444,0,4,2,15,1,700,1093,0,4,52421,1,298,22,0,15,3,8,663,200,7,213,0,394,4.0
3222.1715295793065,0,5,1,4,0,321,1316,1,237,64255,1,571,39,13,4,2,2,57,2100,25,248,0,925,2.0
-2311.744640069668,0,2,1,4,0,918,557,8,488,25900,3,734,7,18,12,3,7,470,1351,7,224,0,271,1.0
6482.248006960039,0,4,2,15,1,961,1341,1,26,65505,2,717,1,18,12,3,12,75,26,12,29,0,681,3.0
-8510.871811554793,0,4,2,15,1,623,1030,2,460,49147,1,571,35,11,6,4,9,959,2438,18,238,0,441,3.0
-13509.780409508416,0,3,0,9,0,915,1363,2,574,66654,1,27,30,1,9,1,9,824,3504,12,46,0,332,2.0
-7037.271167081452,0,4,2,15,1,220,1173,1,593,56651,0,68,12,10,3,2,14,228,369,12,5,0,751,1.0
-4859.34741892099,2,4,2,15,1,940,39,7,872,1771,1,909,25,8,6,3,9,583,20,28,162,1,747,16.003
-7210.101764037305,0,4,2,15,1,839,813,3,889,38160,1,970,28,8,6,4,9,879,407,8,131,1,836,3.0
-7191.537979962793,0,4,2,15,1,494,1504,4,295,73957,0,524,9,18,12,2,14,920,1801,7,220,0,216,1.0
-7694.219493734376,0,4,2,15,1,731,1143,0,852,55054,3,90,5,18,12,3,12,18,2138,7,213,0,412,6.0
-3108.218923647876,0,4,2,15,1,99,738,2,608,34530,3,878,50,8,6,0,16,604,386,12,29,0,420,20.0
-2938.11075841332,0,4,2,15,1,958,1591,3,604,78604,1,453,20,21,14,1,5,150,545,5,186,1,595,3.0
-5661.879578479072,0,4,2,15,1,780,1287,2,358,62715,2,332,36,3,0,3,1,565,1073,3,71,0,778,13.0
-402.1014917687007,0,4,2,15,1,912,950,1,264,44974,0,278,34,15,6,2,2,100,602,12,42,0,971,1.0
-7261.894015509718,0,4,2,15,1,398,1416,2,862,69392,8,423,44,18,12,0,10,295,3688,3,83,0,609,1.0
-792.374147075092,1,4,2,15,1,81,1626,1,315,80484,3,973,10,2,12,1,5,790,3645,12,54,0,593,2.0
-721.6001022772598,2,4,2,15,1,791,242,9,421,11222,6,845,49,0,15,0,13,496,1382,12,16,0,223,12.0
-2295.5344061033684,0,4,2,15,1,227,1123,0,292,54025,2,602,36,3,0,3,1,565,2528,3,85,0,708,3.0
-1457.254298941738,2,4,2,15,1,611,201,9,430,9299,7,577,44,18,12,0,10,295,1216,12,5,0,491,22.0
-604.7004751480554,0,4,2,15,1,909,1023,1,388,48753,0,526,12,10,3,2,14,228,308,3,71,0,791,3.0
646.7228140274883,0,3,1,4,2,14,1314,1,203,64137,1,798,27,8,6,4,9,587,553,9,172,1,850,2.0
225.8998859317744,0,4,2,15,1,959,603,7,145,28092,0,676,31,8,6,2,2,555,1712,3,71,0,861,3.0
-6034.967439732627,0,4,2,15,1,220,1173,1,593,56664,2,768,26,4,6,3,0,760,2579,3,79,0,126,116.0
-3724.8028734047375,0,5,1,4,0,222,1458,4,421,71523,2,892,13,19,2,2,6,915,343,25,243,0,885,22.0
-2549.378696046657,0,4,2,15,1,256,1546,4,140,76222,6,866,48,18,12,0,10,967,751,5,186,1,62,13.0
-1949.077287600041,0,4,2,15,1,152,510,9,105,23692,2,795,6,18,12,3,7,926,991,7,218,0,694,2.0
-12602.303394511848,0,3,1,4,0,343,1374,3,537,67237,1,252,53,5,10,2,2,955,3636,12,33,0,299,4.0
1334.830522491328,0,4,2,15,1,81,1626,1,315,80494,1,577,20,21,14,1,5,150,1524,12,5,0,686,1.0
-2999.1674310500503,0,2,1,4,0,622,1202,1,352,58178,1,626,4,21,14,3,3,552,905,7,223,0,216,1.0
-3425.4357427868745,0,3,0,0,0,511,1043,1,439,49839,1,372,38,3,0,1,5,243,2459,18,240,0,209,3.0
-2465.2261189458395,0,4,2,15,1,843,1582,2,729,78136,2,751,38,3,0,1,5,243,3536,12,23,0,71,1.0
5494.7184211996455,0,4,2,15,1,989,929,4,229,43878,2,781,5,18,12,3,12,18,1443,8,136,1,450,6.0
-3654.29486657234,0,4,2,15,1,156,663,6,404,30939,4,530,7,18,12,3,7,470,690,12,9,0,282,9.0
-8158.30039030284,1,4,2,15,1,820,1429,4,579,70058,4,405,33,8,6,1,5,644,2378,12,56,0,554,7.0
-11042.718794036236,0,4,2,15,1,57,1611,2,329,79670,2,129,6,18,12,3,7,926,291,5,180,1,597,10.0
1355.2492818202572,1,4,2,15,1,527,1101,0,103,52864,1,986,41,3,0,3,1,797,2140,7,213,0,540,1.0
-3861.097983830967,0,4,2,15,1,787,651,6,785,30400,3,874,49,0,15,0,13,496,2617,3,79,0,399,3.0
-11055.09555656452,0,3,1,4,0,260,1130,0,633,54370,3,309,10,2,12,1,5,790,1001,3,70,0,611,1.0
-6418.98578933227,1,4,2,15,1,233,1446,4,993,70959,4,914,33,8,6,1,5,644,3770,3,76,0,953,5.0
-10371.608098908511,1,4,2,15,1,208,1104,0,555,53015,3,208,33,8,6,1,5,644,1718,11,146,0,9,1.0
-9376.830542014664,0,4,2,15,1,936,486,8,627,22601,1,397,22,0,15,3,8,663,437,12,64,0,86,3.0
2068.520272920653,0,0,0,8,0,739,1661,2,497,82398,0,785,34,15,6,2,2,100,3591,12,44,0,480,1.0
-485.7668691743438,1,4,2,15,1,361,1541,2,663,75926,1,885,17,18,12,1,15,301,73,5,181,1,482,3.0
1255.23128366957,0,4,2,15,1,74,1188,0,187,57456,0,628,24,20,13,3,0,370,3219,28,162,1,982,6.245
3752.927462667095,0,4,2,15,1,844,653,6,527,30493,6,928,46,18,12,0,13,65,425,25,243,0,515,14.0
-9928.232950357196,0,4,2,15,1,705,937,3,791,44301,0,185,24,20,13,3,0,370,1916,8,141,1,279,12.0
-8736.789991100406,0,4,2,15,1,955,1282,1,903,62457,8,433,43,18,12,0,4,413,401,12,46,0,621,6.0
-4719.391401635943,2,4,2,15,1,390,49,7,58,2217,3,541,8,18,12,1,5,960,1128,7,230,0,540,6.0
-5831.92996717576,0,4,2,15,1,110,1076,0,541,51560,3,696,10,2,12,1,5,790,2417,18,238,0,899,3.0
-5223.205235848515,0,4,2,15,1,909,1524,3,359,75051,6,238,43,18,12,0,4,413,2003,12,16,0,608,14.0
-12487.79301263778,0,4,2,15,1,536,1279,2,925,62265,4,437,10,2,12,1,5,790,2506,7,228,0,820,3.0
-8323.161516782708,0,4,2,15,1,820,1429,4,579,70031,2,658,6,18,12,3,7,926,990,7,228,0,557,5.0
-14520.39000072499,0,4,2,15,1,271,519,8,806,24117,4,108,10,2,12,1,5,790,916,12,5,0,702,6.0
-1614.9689601376576,0,4,2,15,1,546,1252,4,69,60848,0,283,24,20,13,3,0,370,1227,28,162,1,461,8.561999999999998
-12324.546881848057,2,4,2,15,1,933,353,8,952,16433,9,102,43,18,12,0,4,413,443,12,30,0,635,15.0
-4012.228401433676,1,3,0,0,0,621,1328,2,377,64877,1,213,38,3,0,1,5,243,2865,31,312,0,531,1.0
-1521.2785606127743,2,4,2,15,1,793,444,8,283,20672,2,760,50,8,6,0,16,604,493,8,129,1,66,9.0
-318.5402500026121,0,3,0,19,0,42,474,9,860,22035,2,858,5,18,12,3,12,18,1962,28,163,1,95,5.368
-2447.117052383212,0,4,2,15,1,175,1056,1,50,50519,0,609,29,8,6,2,2,829,916,12,5,0,702,29.0
-12428.303394511848,0,3,1,4,0,343,1374,3,537,67237,1,252,53,5,10,2,2,955,1921,8,141,1,473,4.0
-2955.0351575208406,0,4,2,15,1,831,528,9,986,24569,9,959,45,18,12,0,13,282,262,7,219,0,216,5.0
-9170.228860958132,1,4,2,15,1,990,512,9,281,23786,3,351,8,18,12,1,5,960,827,9,168,1,262,1.0
-3023.217442164886,2,4,2,15,1,696,20,7,68,881,2,717,6,18,12,3,7,926,629,10,164,1,106,11.0
-5101.89580942699,0,4,2,15,1,211,1004,2,182,47774,1,194,36,3,0,3,1,565,2171,12,28,0,886,3.0
-13152.102800979354,0,4,2,15,1,903,853,5,854,40112,1,167,16,18,12,2,11,667,392,7,227,0,815,1.0
-2917.1187092444943,0,3,1,4,0,991,669,5,754,31261,7,529,46,18,12,0,13,65,3038,30,113,1,477,9.0
-3267.541312280204,0,4,2,15,1,564,680,5,90,31786,6,212,43,18,12,0,4,413,286,3,71,0,115,5.0
-8050.835360270622,0,3,3,10,0,820,1632,1,939,80843,8,443,45,18,12,0,13,282,60,12,46,0,255,1.0
-6533.9791861355225,0,4,2,15,1,119,1103,0,757,52936,4,563,7,18,12,3,7,470,2489,8,139,1,585,6.0
-1487.8850262247106,0,3,1,4,0,414,871,5,874,41020,9,932,45,18,12,0,13,282,776,24,158,1,870,11.135
-1078.5713512221655,1,4,2,15,1,690,1370,3,124,67025,5,296,44,18,12,0,10,295,3017,30,116,1,672,17.0
9063.425881221856,0,4,2,15,1,531,1677,3,2,83233,2,879,5,18,12,3,12,18,797,12,2,0,658,2.0
-13266.9484162729,0,4,2,15,1,451,475,8,758,22117,4,72,47,18,12,0,13,639,1508,3,70,0,250,1.0
-3087.253794118331,0,4,2,15,1,623,1030,2,460,49132,1,307,20,21,14,1,5,150,212,12,5,0,467,8.0
-7968.456871142193,0,4,2,15,1,104,1670,3,354,82897,5,163,47,18,12,0,13,639,1999,32,199,1,757,7.0
-6638.366997348426,0,4,2,15,1,221,876,5,632,41258,2,571,36,3,0,3,1,565,2687,3,65,0,95,6.0
-6769.936241654281,0,4,2,15,1,32,970,3,696,46008,2,293,38,3,0,1,5,243,303,7,227,0,214,45.0
-5348.456317983417,0,3,3,22,0,384,673,5,320,31419,4,202,7,18,12,3,7,470,218,12,46,0,996,14.0
-7013.365126552662,0,4,2,15,1,325,1355,1,800,66231,1,938,13,19,2,2,6,915,205,12,29,0,867,8.0
-4490.428578009284,0,4,2,15,1,986,938,3,720,44336,4,729,7,18,12,3,7,470,212,12,5,0,467,11.0
-13757.206816506992,0,4,2,15,1,73,1158,0,484,55892,4,15,48,18,12,0,10,967,850,8,127,1,688,10.0
-10948.985885106717,0,4,2,15,1,451,475,8,758,22084,3,620,8,18,12,1,5,960,304,7,222,0,471,6.0
-5966.755218403351,0,4,2,15,1,173,1575,3,552,77726,3,839,6,18,12,3,7,926,998,3,70,0,657,33.0
-12560.726716862497,2,4,2,15,1,784,246,9,954,11376,4,481,10,2,12,1,5,790,1083,7,222,0,584,5.0
-10293.48983008202,0,4,2,15,1,668,577,8,483,26865,2,221,26,4,6,3,0,760,1929,8,141,1,406,3.0
2676.2590747882896,0,4,2,15,1,506,1488,5,444,73119,2,883,19,18,12,1,5,235,2601,3,77,0,816,354.0
-7392.947431949196,1,4,2,15,1,531,1677,3,2,83246,1,4,18,7,1,2,14,838,946,12,56,0,990,5.0
-2821.1522990203894,0,2,1,4,0,622,1202,1,352,58214,1,522,40,13,4,3,3,476,1092,12,9,0,737,2.0
137.47676925329142,0,4,2,15,1,133,560,8,358,26075,4,932,47,18,12,0,13,639,2412,18,240,0,907,2.0
-7397.080995618792,0,4,2,15,1,999,740,2,511,34598,2,84,17,18,12,1,15,301,238,5,186,1,176,15.0
-10356.317820636294,0,3,0,3,0,729,465,9,945,21623,1,801,9,18,12,2,14,920,792,12,14,0,558,14.0
1526.781195326891,0,4,2,15,1,141,980,2,251,46535,4,713,45,18,12,0,13,282,15,9,169,1,92,10.0
-16094.173184475458,0,4,2,15,1,211,1639,2,678,81211,1,13,35,11,6,4,9,959,3764,8,139,1,220,9.0
-466.0453364865841,1,4,2,15,1,256,1546,4,140,76179,2,84,5,18,12,3,12,18,1375,24,160,1,569,7.796999999999999
-1317.58863715579,0,4,2,15,1,461,1157,0,504,55824,3,992,33,8,6,1,5,644,313,12,8,0,279,20.0
-6535.86772661477,0,4,2,15,1,61,757,3,491,35439,4,450,47,18,12,0,13,639,224,7,227,0,792,10.0
-2773.474321371149,0,4,2,15,1,418,709,5,390,33180,6,403,45,18,12,0,13,282,1670,12,47,0,450,15.0
3049.627582846468,0,2,1,4,0,685,544,9,187,25325,4,986,49,0,15,0,13,496,1120,12,56,0,64,12.0
-9894.584547035607,0,3,1,4,0,991,669,5,754,31222,4,230,2,18,12,3,7,508,527,12,32,0,911,6.0
-9047.967342602498,0,4,2,15,1,615,1122,0,588,53951,1,343,15,21,14,2,2,667,1060,8,131,1,604,1.0
-5610.997647767501,2,4,2,15,1,311,140,7,608,6409,4,548,2,18,12,3,7,508,903,7,227,0,555,8.0
-1086.203986101884,0,4,2,15,1,630,601,7,547,27979,4,875,7,18,12,3,7,470,1937,28,163,1,523,8.428
-9713.209716116677,0,4,2,15,1,527,618,6,299,28797,0,169,29,8,6,2,2,829,338,7,220,0,307,4.0
-8132.873818444842,2,4,2,15,1,499,311,7,626,14432,1,653,11,10,3,2,14,802,769,12,14,0,32,1.0
-7318.725112460344,0,4,2,15,1,909,1550,4,273,76421,1,538,35,11,6,4,9,959,846,5,183,1,111,2.0
-1844.5764827990151,2,4,2,15,1,793,444,8,283,20654,0,650,31,8,6,2,2,555,230,7,228,0,452,2.0
-2834.7961136012864,0,4,2,15,1,378,986,2,862,46839,2,713,37,12,8,3,3,115,2663,3,65,0,169,2.0
-6960.789937332938,0,3,0,19,0,455,954,1,572,45194,1,153,52,14,10,3,12,276,82,12,61,0,400,1.0
1738.980685208926,0,4,2,15,1,106,608,6,10,28345,2,812,50,8,6,0,16,604,187,12,46,0,24,10.0
-7236.342057362212,0,4,2,15,1,874,730,4,491,34132,2,691,35,11,6,4,9,959,821,25,246,0,736,1.0
-12214.117167267836,0,4,2,15,1,888,1145,0,976,55188,3,394,33,8,6,1,5,644,1570,10,165,1,579,2.0
1513.5151600005738,0,4,2,15,1,735,1418,3,338,69472,1,636,20,21,14,1,5,150,1227,28,162,1,461,6.352
-8484.60438929965,0,4,2,15,1,6,1637,2,613,81118,2,389,50,8,6,0,16,604,1431,5,181,1,336,1.0
-13791.985420497149,0,4,2,15,1,864,469,9,988,21809,1,558,9,18,12,2,14,920,133,12,21,0,187,4.0
-6518.557365635986,0,4,2,15,1,737,697,5,643,32609,3,621,50,8,6,0,16,604,760,25,245,0,180,2.0
4555.829329107566,0,6,1,4,0,795,717,5,244,33563,9,950,44,18,12,0,10,295,210,7,232,0,539,29.0
-5464.255986194652,2,4,2,15,1,866,224,9,57,10342,4,335,10,2,12,1,5,790,834,9,172,1,186,5.0
-1093.0124549343436,1,4,2,15,1,830,1490,5,983,73226,1,938,20,21,14,1,5,150,2421,18,238,0,966,7.0
-13524.053893693905,0,4,2,15,1,330,904,5,995,42631,4,53,7,18,12,3,7,470,1459,3,70,0,814,3.0
-3410.7356735378035,0,4,2,15,1,121,1063,0,683,50875,2,591,14,9,7,2,14,262,1855,25,244,0,591,2.0
-1526.6809185663387,0,4,2,15,1,874,1333,2,39,65141,3,562,47,18,12,0,13,639,362,12,12,0,110,8.0
6738.925190096335,1,4,2,15,1,204,1533,3,44,75522,3,812,37,12,8,3,3,115,1921,8,141,1,473,8.0
1518.382399517986,0,4,2,15,1,527,618,6,299,28807,1,515,39,13,4,2,2,57,2224,15,286,0,430,1.0
-8963.439732298473,0,4,2,15,1,729,890,5,628,41937,1,607,13,19,2,2,6,915,2280,3,70,0,845,3.0
370.7288795697341,0,4,2,15,1,349,1388,4,815,67921,0,874,21,16,11,2,6,92,3189,12,21,0,892,7.0
-4386.656859374999,2,4,2,15,1,116,156,7,120,7169,4,443,10,2,12,1,5,790,181,12,53,0,812,94.0
-4501.940796853726,1,4,2,15,1,379,1377,3,382,67354,1,213,14,9,7,2,14,262,3079,7,230,0,282,5.0
412.49834859940256,1,4,2,15,1,780,1287,2,358,62699,0,514,20,21,14,1,5,150,3112,25,244,0,854,3.0
-2753.527788304259,0,4,2,15,1,494,1504,4,295,73991,7,455,43,18,12,0,4,413,584,7,210,0,300,13.0
-10820.317333145846,0,4,2,15,1,33,1366,3,912,66824,7,424,47,18,12,0,13,639,3778,3,69,0,984,2.0
3149.9462759364365,0,2,1,4,0,475,526,9,426,24470,1,751,39,13,4,2,2,57,1072,12,28,0,797,9.0
-3373.6612111796667,0,4,2,15,1,623,1030,2,460,49149,1,216,37,12,8,3,3,115,795,7,220,0,692,8.0
6414.241628175869,0,4,2,15,1,28,1545,4,275,76142,0,984,21,16,11,2,6,92,619,3,70,0,296,12.0
537.4351837499198,0,4,2,15,1,423,1347,2,1,65816,2,916,6,18,12,3,7,926,2077,12,6,0,786,1.0
2842.345383556915,1,3,3,10,0,449,1268,2,26,61696,1,679,24,20,13,3,0,370,1929,8,141,1,406,1.0
-8417.792693342482,1,4,2,15,1,729,890,5,628,41926,5,331,2,18,12,3,7,508,1217,28,162,1,162,34.014
-1145.1498036341354,2,4,2,15,1,544,381,7,274,17710,5,692,49,0,15,0,13,496,595,5,183,1,17,2.0
-13702.508436489405,2,4,2,15,1,794,200,9,955,9256,5,246,47,18,12,0,13,639,929,8,129,1,274,11.0
-5794.674804278145,0,4,2,15,1,421,1376,4,584,67291,4,472,2,18,12,3,7,508,410,9,172,1,924,4.0
-9223.570026918624,1,4,2,15,1,412,754,2,581,35282,3,317,33,8,6,1,5,644,359,12,21,0,384,1.0
-10907.600881753167,2,4,2,15,1,733,83,7,994,3805,2,29,37,12,8,3,3,115,769,12,14,0,32,7.0
