date,store_nbr,transactions
2015-12-21,25,1.0
2016-08-06,25,1.0
2015-10-20,21,1.0
2016-11-03,21,1.0
2014-10-09,4,1.0
2015-09-17,37,1.0
2016-10-13,37,1.0
2016-09-08,38,1.0
2017-07-01,1,1.0
2015-04-11,35,1.0
2015-12-23,32,1.0
2016-12-23,22,1.0
2013-06-01,28,2.0
2016-05-29,28,2.0
2016-07-01,20,2.0
2017-06-13,20,2.0
2015-04-01,43,2.0
2017-04-16,43,2.0
2015-04-18,18,2.0
2015-03-14,40,2.0
2013-12-21,15,2.0
2014-12-03,15,2.0
2013-05-12,31,2.0
2013-12-27,31,2.0
2016-08-28,31,2.0
2014-08-07,2,2.0
2015-03-31,2,2.0
2016-03-26,17,2.0
2016-06-06,17,2.0
2017-01-28,17,2.0
2014-04-07,14,2.0
2014-10-14,14,2.0
2015-01-07,14,2.0
2014-05-06,39,2.0
2016-11-20,39,2.0
2013-01-20,5,2.0
2015-08-14,5,2.0
2015-02-09,27,2.0
2015-04-22,27,2.0
2017-07-18,27,2.0
2013-08-15,1,2.0
2017-04-04,1,2.0
2014-06-10,38,2.0
2015-04-14,38,2.0
2016-11-16,38,2.0
2014-09-05,6,2.0
2015-02-09,6,2.0
2015-12-14,6,2.0
2016-02-24,6,2.0
2013-04-17,7,2.0
2013-08-13,7,2.0
2015-03-18,7,2.0
2016-04-14,7,2.0
2016-06-25,7,2.0
2017-05-11,7,2.0
2017-07-22,7,2.0
2013-12-29,4,2.0
2014-08-22,4,2.0
2015-09-18,4,2.0
2016-05-04,4,2.0
2015-07-30,37,2.0
2013-07-31,51,2.0
2014-03-17,51,2.0
2015-01-19,51,2.0
2015-06-25,51,2.0
2016-11-16,51,2.0
2013-02-12,32,0.0
2013-06-10,32,0.0
2013-10-06,32,0.0
2014-01-25,32,0.0
2014-11-02,32,0.0
2015-10-15,32,0.0
2015-12-26,32,0.0
2016-02-10,32,0.0
2017-01-22,32,0.0
2013-03-15,30,0.0
2013-10-30,30,0.0
2014-09-03,30,0.0
2015-06-11,30,0.0
2015-11-15,30,0.0
2016-01-26,30,0.0
2016-09-18,30,0.0
2017-05-05,30,0.0
2013-05-14,35,0.0
2013-10-24,35,0.0
2014-02-19,35,0.0
2015-02-01,35,0.0
2017-07-10,35,0.0
2013-06-12,26,0.0
2014-11-04,26,0.0
2015-04-10,26,0.0
2015-06-21,26,0.0
2016-02-12,26,0.0
2016-09-28,26,0.0
2017-07-06,26,0.0
2013-02-22,54,0.0
2013-07-29,54,0.0
2014-02-04,54,0.0
2014-04-30,54,0.0
2016-03-30,54,0.0
2016-06-10,54,0.0
2016-10-06,54,0.0
2017-02-01,54,0.0
2016-05-29,25,0.0
2015-11-05,16,0.0
2017-03-29,16,0.0
2014-10-29,13,0.0
2016-03-22,13,0.0
2016-07-18,13,0.0
2017-06-30,13,0.0
2016-06-25,22,0.0
2016-11-29,22,0.0
2017-02-09,22,0.0
2014-07-07,53,0.0
2014-11-02,53,0.0
2015-06-19,53,0.0
2017-03-31,10,0.0
2017-07-27,10,0.0
2014-11-06,41,0.0
2013-03-03,1,0.0
2014-01-05,1,0.0
2014-01-15,36,0.0
2017-06-11,17,3.0
2014-09-07,4,3.0
2015-04-14,8,3.0
2015-12-24,53,3.0
2015-06-21,20,3.0
2017-04-21,1,3.0
2016-03-30,48,3.0
2016-11-14,48,3.0
2013-08-02,49,3.0
2014-11-10,49,3.0
2013-08-17,51,3.0
2016-05-21,51,3.0
2013-04-21,38,3.0
2013-12-13,38,3.0
2014-02-23,38,3.0
2017-06-11,38,3.0
2015-11-25,7,3.0
2017-03-04,7,3.0
2017-06-30,7,3.0
2014-04-18,6,3.0
2016-11-02,6,3.0
2017-04-08,6,3.0
2013-04-17,50,3.0
2014-02-19,50,3.0
2015-03-18,50,3.0
2017-02-09,50,3.0
2013-10-30,24,3.0
2015-11-15,24,3.0
2016-01-26,24,3.0
2017-05-05,24,3.0
2014-11-27,11,3.0
2015-07-14,11,3.0
2015-11-09,11,3.0
2016-07-01,11,3.0
2017-07-29,11,3.0
2015-06-01,2,3.0
2016-11-19,2,3.0
2016-03-20,34,3.0
2015-08-14,9,3.0
2013-01-20,8,4.0
2013-04-02,8,4.0
2014-08-19,8,4.0
2014-11-06,8,4.0
2015-06-23,8,4.0
2015-12-03,8,4.0
2016-03-30,8,4.0
2016-07-19,8,4.0
2016-11-14,8,4.0
2013-02-20,48,4.0
2014-03-19,48,4.0
2015-09-07,48,4.0
2016-02-11,48,4.0
2013-02-24,49,4.0
2015-10-27,49,4.0
2016-01-07,49,4.0
2013-04-21,11,4.0
2015-03-22,11,4.0
2017-02-13,11,4.0
2015-09-28,3,4.0
2016-10-12,3,4.0
2013-11-07,46,4.0
2015-11-16,46,4.0
2015-05-31,38,4.0
2014-12-17,2,4.0
2015-12-23,51,5.0
2016-02-23,47,5.0
2017-03-09,47,5.0
2015-11-16,45,5.0
2013-06-19,46,5.0
2013-08-30,46,5.0
2014-02-26,3,5.0
2014-10-20,3,5.0
2015-02-19,47,6.0
2014-06-10,44,6.0
2013-05-18,3,6.0
2016-05-15,3,6.0
2017-05-21,48,6.0
2014-10-04,50,6.0
2016-05-22,46,7.0
2013-06-09,48,7.0
2013-07-14,47,7.0
2013-07-06,45,7.0
2016-10-22,45,7.0
2013-11-02,46,8.0
2014-10-11,45,8.0
2015-05-24,44,8.0
2016-01-15,44,8.0
2013-05-05,44,9.0
2013-12-27,44,9.0
2014-03-09,44,9.0
2015-05-27,44,7.0
2013-09-26,23,1.0
2014-05-20,23,1.0
2015-01-04,23,1.0
2016-01-31,23,1.0
2016-09-23,23,1.0
2017-05-10,23,1.0
2013-11-19,12,1.0
2015-09-17,12,1.0
2015-10-20,12,1.0
2015-11-28,12,1.0
2016-07-21,12,1.0
2017-03-07,12,1.0
2013-01-15,33,1.0
2013-10-23,33,1.0
2014-06-09,33,1.0
2015-01-31,33,1.0
2013-06-17,19,1.0
2016-02-17,19,1.0
2016-06-14,19,1.0
2016-10-03,19,1.0
2017-07-11,19,1.0
2013-05-31,36,1.0
2014-04-04,36,1.0
2014-09-08,36,1.0
2015-06-16,36,1.0
2016-08-08,36,1.0
2016-12-04,36,1.0
2013-09-20,41,1.0
2015-03-11,41,1.0
2017-01-06,41,1.0
2017-02-08,41,1.0
2014-02-24,28,1.0
2014-12-29,28,1.0
2015-06-04,28,1.0
2016-09-10,28,1.0
2017-05-04,28,1.0
2013-08-24,10,1.0
2013-12-20,10,1.0
2014-05-26,10,1.0
2014-08-06,10,1.0
2015-11-14,10,1.0
2016-04-25,10,1.0
2016-08-21,10,1.0
2016-12-10,10,1.0
2015-01-12,43,1.0
2015-03-25,43,1.0
2015-11-16,43,1.0
2016-03-06,43,1.0
2013-05-21,40,1.0
2013-08-01,40,1.0
2014-01-05,40,1.0
2014-11-09,40,1.0
2013-08-18,15,1.0
2014-04-04,15,1.0
2014-11-26,15,1.0
2015-03-17,15,1.0
2016-12-04,15,1.0
2014-07-04,18,1.0
2015-11-26,18,1.0
2016-03-23,18,1.0
2016-06-03,18,1.0
2016-07-19,18,1.0
2017-07-01,18,1.0
2014-11-11,13,1.0
2015-04-17,13,1.0
2016-11-20,13,1.0
2015-01-16,31,1.0
2016-04-25,31,1.0
2017-01-25,31,1.0
2017-04-07,31,1.0
2014-01-24,17,1.0
2015-06-12,17,1.0
2017-05-12,17,1.0
2015-11-26,39,1.0
2014-07-27,14,1.0
2015-03-13,14,1.0
2016-06-20,14,1.0
2017-02-10,14,1.0
2013-10-15,5,1.0
2014-10-30,5,1.0
2015-02-10,16,1.0
2017-02-25,16,1.0
2016-08-06,29,1.0
2016-10-30,29,1.0
2017-01-10,29,1.0
2013-03-01,54,1.0
2013-08-05,54,1.0
2014-03-29,54,1.0
2015-11-01,54,1.0
2013-05-15,27,1.0
2013-10-25,27,1.0
2014-06-11,27,1.0
2015-03-07,53,1.0
2016-04-02,53,1.0
2016-10-09,53,1.0
2015-08-25,42,1.0
2016-03-02,42,1.0
2016-12-02,42,1.0
2017-03-30,42,1.0
2013-12-22,25,1.0
2017-04-09,25,1.0
2016-12-02,21,1.0
2016-08-23,4,1.0
2013-09-30,37,1.0
2015-09-17,20,1.0
2016-08-29,20,1.0
2016-04-09,1,1.0
2017-05-06,1,1.0
2014-12-31,35,1.0
2013-12-23,26,2.0
2016-03-26,34,2.0
2015-12-22,12,2.0
2016-12-17,53,2.0
2015-09-20,36,2.0
2016-03-01,36,2.0
2015-07-30,20,2.0
2013-06-26,9,2.0
2014-04-30,9,2.0
2015-09-22,9,2.0
2016-07-26,9,2.0
2014-06-14,43,2.0
2014-09-01,43,2.0
2014-09-11,18,2.0
2015-01-07,18,2.0
2015-05-05,18,2.0
2016-05-31,18,2.0
2015-06-23,40,2.0
2015-09-03,40,2.0
2013-12-31,15,2.0
2014-12-19,15,2.0
2015-05-25,15,2.0
2016-03-28,15,2.0
2016-12-28,15,2.0
2014-08-03,31,2.0
2015-02-09,31,2.0
2016-07-03,31,2.0
2016-10-29,31,2.0
2013-11-28,2,2.0
2014-07-22,2,2.0
2015-08-18,2,2.0
2013-02-02,17,2.0
2014-03-01,17,2.0
2015-01-03,17,2.0
2013-02-22,14,2.0
2013-10-16,14,2.0
2013-12-27,14,2.0
2013-02-12,39,2.0
2013-03-23,39,2.0
2013-06-03,39,2.0
2013-09-29,39,2.0
2014-01-25,39,2.0
2014-07-01,39,2.0
2016-05-31,39,2.0
2014-03-05,5,2.0
2014-12-05,5,2.0
2014-07-05,27,2.0
2015-08-01,27,2.0
2016-02-20,1,2.0
2016-10-06,1,2.0
2017-05-30,1,2.0
2015-07-24,38,2.0
2016-05-27,38,2.0
2016-08-07,38,2.0
2017-01-11,38,2.0
2013-02-10,6,2.0
2013-11-18,6,2.0
2014-01-29,6,2.0
2015-02-26,6,2.0
2016-09-30,6,2.0
2017-03-06,6,2.0
2013-02-20,7,2.0
2014-02-02,7,2.0
2014-05-31,7,2.0
2015-05-13,7,2.0
2016-02-18,7,2.0
2016-10-04,7,2.0
2017-01-30,7,2.0
2015-02-11,4,2.0
2015-11-13,4,2.0
2016-01-24,4,2.0
2016-05-21,4,2.0
2017-06-17,4,2.0
2013-10-30,37,2.0
2014-04-05,37,2.0
2014-06-16,37,2.0
2016-07-01,37,2.0
2017-05-05,37,2.0
2015-04-30,51,2.0
2015-08-26,51,2.0
2016-01-30,51,2.0
2016-04-11,51,2.0
2016-12-03,51,2.0
2017-07-20,51,2.0
2013-04-15,32,0.0
2013-09-19,32,0.0
2013-11-30,32,0.0
2014-10-04,32,0.0
2015-03-10,32,0.0
2013-04-01,30,0.0
2013-11-16,30,0.0
2015-04-10,30,0.0
2016-07-18,30,0.0
2017-07-06,30,0.0
2013-01-06,35,0.0
2013-11-10,35,0.0
2014-12-07,35,0.0
2015-02-17,35,0.0
2015-05-13,35,0.0
2015-07-24,35,0.0
2016-03-16,35,0.0
2016-05-27,35,0.0
2016-10-31,35,0.0
2013-04-11,26,0.0
2014-01-17,26,0.0
2014-09-03,26,0.0
2015-04-27,26,0.0
2016-05-23,26,0.0
2014-04-01,54,0.0
2015-01-07,54,0.0
2016-04-16,54,0.0
2016-06-27,54,0.0
2016-12-01,54,0.0
2013-09-17,25,0.0
2016-02-18,25,0.0
2016-11-25,25,0.0
2017-07-12,25,0.0
2016-04-26,16,0.0
2016-12-18,16,0.0
2017-08-04,16,0.0
2017-05-05,13,0.0
2016-04-24,22,0.0
2016-08-20,22,0.0
2016-12-16,22,0.0
2015-02-11,53,0.0
2015-04-24,53,0.0
2015-09-28,53,0.0
2015-03-06,10,0.0
2015-10-21,10,0.0
2013-09-23,41,0.0
2014-02-27,41,0.0
2013-04-28,1,0.0
2016-10-27,21,0.0
2015-10-13,42,0.0
2016-02-08,42,0.0
2015-12-24,15,3.0
2014-10-04,39,3.0
2013-06-16,4,3.0
2017-02-26,8,3.0
2013-03-11,1,3.0
2013-12-17,1,3.0
2015-03-27,1,3.0
2017-02-24,1,3.0
2017-07-31,1,3.0
2013-05-28,48,3.0
2016-05-25,48,3.0
2013-08-19,49,3.0
2013-06-22,51,3.0
2014-06-04,51,3.0
2015-09-12,51,3.0
2014-11-27,7,3.0
2015-12-12,7,3.0
2017-01-07,7,3.0
2015-03-14,6,3.0
2015-06-01,6,3.0
2016-01-16,6,3.0
2013-06-12,50,3.0
2015-11-19,50,3.0
2014-10-02,24,3.0
2015-10-17,24,3.0
2013-06-18,11,3.0
2015-09-14,11,3.0
2016-06-15,11,3.0
2014-10-25,2,3.0
2015-10-07,2,3.0
2016-03-18,2,3.0
2017-02-28,2,3.0
2013-03-13,34,3.0
2014-11-25,34,3.0
2015-02-05,34,3.0
2016-03-03,34,3.0
2017-01-05,34,3.0
2016-03-20,9,3.0
2016-05-31,9,3.0
2017-01-22,9,3.0
2017-04-04,9,3.0
2013-05-28,8,4.0
2017-01-15,8,4.0
2017-06-21,8,4.0
2013-04-16,48,4.0
2013-08-12,48,4.0
2014-07-25,48,4.0
2014-11-20,48,4.0
2016-04-13,48,4.0
2016-11-28,48,4.0
2017-02-19,49,4.0
2013-02-24,11,4.0
2013-05-07,11,4.0
2014-06-04,11,4.0
2014-08-15,11,4.0
2017-04-16,11,4.0
2017-02-17,34,4.0
2015-02-21,24,4.0
2016-03-19,24,4.0
2016-07-15,24,4.0
2017-03-08,24,4.0
2013-07-12,50,4.0
2013-08-27,50,4.0
2016-03-13,50,4.0
2016-12-13,50,4.0
2014-03-11,3,4.0
2015-10-15,3,4.0
2016-11-10,3,4.0
2014-04-29,46,4.0
2013-03-02,6,4.0
2013-06-11,44,4.0
2013-05-11,24,5.0
2013-02-09,34,5.0
2015-12-23,34,5.0
2015-02-16,48,5.0
2013-07-28,50,5.0
2013-03-14,47,5.0
2013-07-10,47,5.0
2016-06-30,47,5.0
2013-12-28,49,5.0
2014-07-06,49,5.0
2016-06-05,49,5.0
2014-04-17,8,5.0
2013-10-25,46,5.0
2015-07-15,46,5.0
2016-02-29,46,5.0
2013-01-13,3,5.0
2013-09-06,3,5.0
2014-01-02,3,5.0
2014-04-23,3,5.0
2016-01-11,3,5.0
2016-05-08,3,5.0
2014-01-06,47,6.0
2015-04-16,47,6.0
2016-01-22,47,6.0
2015-02-22,3,6.0
2016-03-20,3,6.0
2014-06-04,45,6.0
2013-12-23,11,6.0
2014-02-14,46,7.0
2015-07-01,47,7.0
2014-12-08,45,7.0
2014-07-06,46,8.0
2015-08-02,46,8.0
2014-05-18,46,9.0
2013-10-05,47,9.0
2016-10-02,47,9.0
2013-08-24,44,8.0
2015-07-19,44,8.0
2017-06-18,44,8.0
2016-04-03,44,9.0
2014-09-23,44,7.0
2016-04-21,44,7.0
2013-01-17,23,1.0
2013-09-10,23,1.0
2013-11-21,23,1.0
2015-04-15,23,1.0
2016-07-23,23,1.0
2017-03-15,23,1.0
2014-06-26,12,1.0
2014-09-06,12,1.0
2015-12-15,12,1.0
2017-01-10,12,1.0
2013-07-14,33,1.0
2013-08-22,33,1.0
2014-02-28,33,1.0
2014-11-30,33,1.0
2015-02-10,33,1.0
2015-11-18,33,1.0
2016-01-29,33,1.0
2016-10-30,33,1.0
2017-05-08,33,1.0
2013-09-26,19,1.0
2014-01-22,19,1.0
2015-12-17,19,1.0
2016-08-08,19,1.0
2016-09-23,19,1.0
2017-01-12,19,1.0
2015-05-18,36,1.0
2016-04-29,36,1.0
2017-02-04,36,1.0
2014-01-26,41,1.0
2015-02-22,41,1.0
2014-04-21,28,1.0
2014-07-02,28,1.0
2015-04-09,28,1.0
2015-07-29,28,1.0
2015-07-09,10,1.0
2013-06-25,43,1.0
2014-10-03,43,1.0
2015-03-09,43,1.0
2015-05-20,43,1.0
2017-04-19,43,1.0
2013-07-16,40,1.0
2015-11-20,40,1.0
2017-05-10,40,1.0
2013-10-13,15,1.0
2015-09-13,15,1.0
2016-04-29,15,1.0
2013-04-12,18,1.0
2014-05-09,18,1.0
2014-12-31,18,1.0
2015-06-06,18,1.0
2015-08-17,18,1.0
2017-01-08,18,1.0
2017-05-06,18,1.0
2017-07-17,18,1.0
2013-02-05,13,1.0
2013-07-18,13,1.0
2014-10-26,13,1.0
2016-12-06,13,1.0
2013-04-18,31,1.0
2015-03-13,31,1.0
2016-02-23,31,1.0
2016-08-04,31,1.0
2016-11-30,31,1.0
2015-02-04,17,1.0
2015-09-21,17,1.0
2015-12-09,17,1.0
2015-10-01,39,1.0
2016-05-24,39,1.0
2014-09-21,14,1.0
2015-05-08,14,1.0
2015-10-18,14,1.0
2016-06-03,14,1.0
2017-01-25,14,1.0
2013-03-10,5,1.0
2014-02-20,5,1.0
2014-06-24,5,1.0
2015-11-10,5,1.0
2015-06-24,29,1.0
2016-10-01,29,1.0
2013-01-05,54,1.0
2014-02-01,54,1.0
2016-04-23,54,1.0
2016-07-04,54,1.0
2013-01-07,27,1.0
2014-04-17,27,1.0
2014-08-06,27,1.0
2014-12-08,27,1.0
2015-05-14,27,1.0
2016-06-30,53,1.0
2015-09-11,42,1.0
2016-04-27,42,1.0
2016-10-07,42,1.0
2014-04-02,25,1.0
2015-07-11,25,1.0
2016-03-02,25,1.0
2016-12-02,25,1.0
2017-06-10,25,1.0
2015-09-11,21,1.0
2016-08-23,21,1.0
2017-04-09,21,1.0
2013-09-12,4,1.0
2016-10-18,4,1.0
2016-09-27,20,1.0
2016-06-28,38,1.0
2015-08-01,1,1.0
2014-08-02,26,1.0
2013-08-31,10,2.0
2015-12-30,23,2.0
2017-06-17,42,2.0
2013-04-11,12,2.0
2014-03-03,36,2.0
2016-01-24,21,2.0
2013-03-21,49,2.0
2014-06-29,28,2.0
2016-04-28,9,2.0
2013-12-23,43,2.0
2014-03-05,43,2.0
2017-06-27,43,2.0
2013-06-20,18,2.0
2014-03-22,18,2.0
2014-06-02,18,2.0
2015-03-10,18,2.0
2014-04-01,40,2.0
2014-11-16,40,2.0
2017-01-09,40,2.0
2013-11-05,15,2.0
2015-02-13,15,2.0
2017-06-19,15,2.0
2014-06-08,31,2.0
2016-05-02,31,2.0
2013-08-19,2,2.0
2014-05-27,2,2.0
2015-07-20,2,2.0
2016-04-26,2,2.0
2016-09-30,2,2.0
2013-03-29,17,2.0
2017-07-04,17,2.0
2015-03-10,39,2.0
2015-10-25,39,2.0
2017-03-18,39,2.0
2017-07-14,39,2.0
2013-04-09,5,2.0
2013-05-18,5,2.0
2013-09-13,5,2.0
2013-11-24,5,2.0
2014-04-30,5,2.0
2016-09-13,27,2.0
2013-02-06,1,2.0
2013-04-19,1,2.0
2014-07-01,1,2.0
2014-09-11,1,2.0
2015-05-05,1,2.0
2015-07-16,1,2.0
2017-05-13,1,2.0
2013-07-25,38,2.0
2014-08-21,38,2.0
2016-09-05,38,2.0
2013-08-09,6,2.0
2014-03-26,6,2.0
2015-04-22,6,2.0
2015-08-18,6,2.0
2016-11-25,6,2.0
2015-11-09,7,2.0
2014-04-26,4,2.0
2014-11-02,4,2.0
2016-07-22,4,2.0
2016-12-26,4,2.0
2017-03-08,4,2.0
2013-01-12,37,2.0
2014-06-06,37,2.0
2015-05-19,37,2.0
2016-08-26,37,2.0
2017-04-18,37,2.0
2013-02-18,51,2.0
2015-10-21,51,2.0
2016-10-08,51,2.0
2017-05-25,51,2.0
2013-12-17,32,0.0
2015-01-13,32,0.0
2016-04-22,32,0.0
2016-08-18,32,0.0
2017-04-04,32,0.0
2013-09-21,30,0.0
2014-06-23,30,0.0
2016-05-23,30,0.0
2016-10-27,30,0.0
2016-11-29,30,0.0
2017-01-07,30,0.0
2013-09-15,35,0.0
2014-01-04,35,0.0
2014-05-02,35,0.0
2015-04-14,35,0.0
2015-08-10,35,0.0
2016-01-20,35,0.0
2016-09-05,35,0.0
2017-04-29,35,0.0
2013-10-08,26,0.0
2014-05-25,26,0.0
2016-04-24,26,0.0
2014-07-11,54,0.0
2015-03-04,54,0.0
2015-05-15,54,0.0
2013-11-12,25,0.0
2014-01-23,25,0.0
2014-06-29,25,0.0
2015-06-17,25,0.0
2017-06-09,16,0.0
2017-01-24,13,0.0
2016-01-14,22,0.0
2017-06-07,22,0.0
2016-09-22,10,0.0
2013-10-22,41,0.0
2015-02-01,1,0.0
2016-12-26,1,0.0
2017-04-14,33,0.0
2016-02-18,21,0.0
2016-05-27,25,3.0
2014-12-30,37,3.0
2015-12-18,37,3.0
2014-10-25,19,3.0
2015-01-17,27,3.0
2017-04-14,27,3.0
2015-01-30,1,3.0
2014-03-26,49,3.0
2013-05-24,51,3.0
2015-07-18,51,3.0
2013-02-08,38,3.0
2016-12-03,38,3.0
2013-05-10,7,3.0
2013-08-25,6,3.0
2015-11-21,6,3.0
2017-02-28,6,3.0
2014-02-25,24,3.0
2016-05-23,24,3.0
2016-10-27,24,3.0
2017-01-07,24,3.0
2017-06-13,24,3.0
2015-03-25,11,3.0
2015-06-05,11,3.0
2017-02-22,11,3.0
2015-02-03,2,3.0
2015-08-12,2,3.0
2015-09-20,2,3.0
2017-05-01,2,3.0
2013-01-10,34,3.0
2013-05-08,34,3.0
2014-06-04,34,3.0
2014-12-11,34,3.0
2015-11-23,34,3.0
2016-01-08,34,3.0
2016-08-30,34,3.0
2017-04-16,34,3.0
2013-04-09,9,3.0
2014-01-09,9,3.0
2014-03-22,9,3.0
2014-12-28,9,3.0
2015-03-10,9,3.0
2015-12-10,9,3.0
2016-02-20,9,3.0
2016-04-06,9,3.0
2016-11-27,9,3.0
2017-05-03,9,3.0
2014-07-11,8,4.0
2015-04-12,8,4.0
2016-06-10,8,4.0
2017-03-12,8,4.0
2017-05-23,8,4.0
2013-10-07,48,4.0
2016-11-22,49,4.0
2017-02-02,49,4.0
2017-06-17,11,4.0
2013-05-05,34,4.0
2014-12-27,24,4.0
2015-06-02,24,4.0
2014-11-12,3,4.0
2013-04-06,9,4.0
2016-04-03,9,4.0
2013-03-12,45,4.0
2015-11-12,45,4.0
2016-12-21,1,4.0
2016-12-23,7,5.0
2017-07-23,50,5.0
2015-04-09,47,5.0
2015-09-27,49,5.0
2015-12-15,49,5.0
2016-05-20,49,5.0
2016-07-31,49,5.0
2017-01-02,8,5.0
2013-08-20,45,5.0
2014-05-28,45,5.0
2015-01-12,45,5.0
2016-04-21,45,5.0
2017-05-18,45,5.0
2013-01-07,46,5.0
2015-09-09,46,5.0
2017-01-31,46,5.0
2013-01-30,3,5.0
2013-07-12,3,5.0
2016-11-08,47,6.0
2014-03-22,3,6.0
2015-04-18,3,6.0
2017-01-05,45,6.0
2013-07-27,48,6.0
2015-05-17,49,6.0
2016-10-08,49,6.0
2016-04-03,3,7.0
2013-10-05,48,7.0
2015-04-03,47,7.0
2016-02-05,47,7.0
2016-06-26,45,7.0
2017-01-14,47,8.0
2014-05-11,46,8.0
2015-04-19,45,8.0
2017-02-10,44,8.0
2013-08-10,44,7.0
2014-07-23,44,7.0
2014-11-18,44,7.0
2016-01-11,44,7.0
2013-03-20,23,1.0
2013-07-16,23,1.0
2014-03-02,23,1.0
2014-06-28,23,1.0
2014-10-24,23,1.0
2015-06-10,23,1.0
2015-11-20,23,1.0
2017-02-27,23,1.0
2013-05-13,12,1.0
2013-07-24,12,1.0
2014-03-17,12,1.0
2014-08-21,12,1.0
2014-11-01,12,1.0
2015-08-09,12,1.0
2016-03-25,12,1.0
2016-10-01,12,1.0
2016-11-16,12,1.0
2017-01-27,12,1.0
2014-01-03,33,1.0
2014-10-05,33,1.0
2014-12-16,33,1.0
2015-05-22,33,1.0
2016-09-04,33,1.0
2013-02-19,19,1.0
2014-03-19,19,1.0
2014-05-30,19,1.0
2015-10-22,19,1.0
2016-08-25,19,1.0
2017-01-29,19,1.0
2014-07-31,36,1.0
2015-08-27,36,1.0
2016-05-28,36,1.0
2017-04-01,36,1.0
2013-05-25,41,1.0
2013-12-01,41,1.0
2014-09-02,41,1.0
2015-08-21,41,1.0
2016-01-25,41,1.0
2016-04-06,41,1.0
2016-08-02,41,1.0
2016-11-28,41,1.0
2014-10-11,28,1.0
2016-06-30,28,1.0
2014-12-02,10,1.0
2017-08-03,10,1.0
2013-04-24,43,1.0
2013-08-20,43,1.0
2013-12-16,43,1.0
2014-02-26,43,1.0
2014-04-06,43,1.0
2016-04-21,43,1.0
2016-10-28,43,1.0
2017-06-14,43,1.0
2014-08-29,40,1.0
2015-10-22,40,1.0
2016-03-27,40,1.0
2016-07-29,40,1.0
2017-01-02,40,1.0
2017-03-15,40,1.0
2013-03-08,15,1.0
2013-10-29,15,1.0
2014-07-31,15,1.0
2015-01-04,15,1.0
2015-02-06,15,1.0
2015-11-08,15,1.0
2016-06-24,15,1.0
2016-10-26,15,1.0
2013-02-15,18,1.0
2014-03-15,18,1.0
2015-06-22,18,1.0
2016-02-13,18,1.0
2013-04-08,13,1.0
2013-11-23,13,1.0
2015-08-13,13,1.0
2013-06-13,31,1.0
2014-01-28,31,1.0
2014-11-05,31,1.0
2013-01-09,17,1.0
2013-03-22,17,1.0
2013-11-13,17,1.0
2014-06-30,17,1.0
2017-04-19,39,1.0
2015-12-13,14,1.0
2016-02-23,14,1.0
2016-11-30,14,1.0
2017-07-17,14,1.0
2015-04-05,5,1.0
2015-09-15,5,1.0
2017-03-05,5,1.0
2017-08-09,5,1.0
2013-03-12,16,1.0
2013-08-22,16,1.0
2013-12-18,16,1.0
2014-11-30,16,1.0
2015-06-08,16,1.0
2016-04-23,16,1.0
2016-01-29,29,1.0
2016-05-26,29,1.0
2016-02-27,54,1.0
2013-03-04,27,1.0
2014-03-31,27,1.0
2016-06-13,53,1.0
2017-02-12,42,1.0
2013-06-15,25,1.0
2015-09-21,21,1.0
2017-06-10,21,1.0
2014-01-30,4,1.0
2013-08-22,37,1.0
2016-10-30,37,1.0
2013-01-13,26,1.0
2014-05-10,10,2.0
2017-07-16,29,2.0
2017-04-22,42,2.0
2015-10-21,34,2.0
2015-12-28,25,2.0
2015-03-14,36,2.0
2015-11-29,21,2.0
2013-01-24,49,2.0
2013-09-10,49,2.0
2013-02-16,19,2.0
2017-04-08,19,2.0
2014-05-04,28,2.0
2015-05-19,20,2.0
2017-04-12,20,2.0
2015-05-27,9,2.0
2016-06-23,9,2.0
2017-01-05,43,2.0
2017-03-18,43,2.0
2017-06-11,43,2.0
2014-04-07,18,2.0
2017-04-04,18,2.0
2015-10-19,40,2.0
2015-12-30,40,2.0
2015-08-12,15,2.0
2013-07-06,31,2.0
2016-03-07,31,2.0
2013-06-24,2,2.0
2015-10-29,2,2.0
2016-02-24,2,2.0
2016-06-21,2,2.0
2014-09-07,17,2.0
2017-05-09,17,2.0
2013-06-20,14,2.0
2013-08-31,14,2.0
2014-12-09,14,2.0
2016-05-02,14,2.0
2017-03-06,14,2.0
2016-12-07,39,2.0
2013-02-06,5,2.0
2013-07-19,5,2.0
2014-07-01,5,2.0
2015-12-20,5,2.0
2017-05-13,5,2.0
2014-04-24,27,2.0
2014-12-15,27,2.0
2016-03-24,27,2.0
2016-06-04,27,2.0
2016-11-08,27,2.0
2013-07-29,1,2.0
2014-11-06,1,2.0
2016-07-26,1,2.0
2013-03-19,38,2.0
2013-05-30,38,2.0
2014-06-27,38,2.0
2015-02-17,38,2.0
2017-05-09,38,2.0
2013-07-23,6,2.0
2014-10-31,6,2.0
2015-06-17,6,2.0
2015-10-19,6,2.0
2017-05-17,6,2.0
2015-03-02,7,2.0
2016-03-28,7,2.0
2017-05-28,7,2.0
2017-08-08,7,2.0
2013-07-09,4,2.0
2014-02-23,4,2.0
2014-12-01,4,2.0
2015-03-22,4,2.0
2017-01-11,4,2.0
2013-07-04,37,2.0
2014-02-25,37,2.0
2014-05-08,37,2.0
2015-02-07,37,2.0
2016-03-05,37,2.0
2017-06-13,37,2.0
2013-04-21,51,2.0
2013-09-25,51,2.0
